STT,Title,Content,Label
8,Đội tuyển golf Mỹ giành Presidents Cup lần thứ 18,"Presidents Cup là giảigolfđồng đội nam mang tính định kỳ, giữa đội tuyển Mỹ và đội tuyển các ngôi sao phần còn lại của thế giới (không bao gồm các tay golf có quốc tịch châu Âu).
Đội tuyển Mỹ giành ngôi vô địch Presidents Cup 2024 (Ảnh: Getty).
Năm nay, giải đấu diễn ra tại Montreal (Canada), gần như là sân nhà của đội tuyển các ngôi sao phần còn lại của thế giới. Dù vậy, đội tuyển golf Mỹ vẫn tỏ ra quá mạnh với đội tuyển các ngôi sao thế giới.
Trong đội hình của đội tuyển Mỹ dự Presidents Cup 2024, có nhà vô địch Olympic Paris 2024 Scottie Scheffler, hiện là số một thế giới. Đội Mỹ còn có nhà vô địch Olympic Tokyo 2020 Xander Schauffele, hiện là số 3 thế giới.
Đội tuyển Mỹ có lực lượng quá mạnh (Ảnh: Getty).
Kết thúc ngày thi đấu cuối cùng của giải, đội tuyển Mỹ giành chiến thắng chung cuộc với tỷ số cách biệt 18,5-11,5 (tại Presidents Cup, đội nào đạt đến điểm số 15,5 trước, đội đó sẽ thắng chung cuộc. Nếu tỷ số là 15-15, hai đội sẽ cùng đoạt cúp).
Hầu hết các golfer mạnh của đội tuyển Mỹ như Xander Schauffele, Patrick Cantlay (nhà vô địch FedEx Cup play-off 2021) đều có chiến thắng trong các trận đấu single-match (đấu đơn).
Chiến thắng tại Presidents Cup 2024 là chiến thắng thứ 10 liên tiếp của đội tuyển Mỹ trước đội tuyển các ngôi sao phần còn lại của thế giới.",The_thao
343,"Inter Milan thua đau đớn, mất ngôi nhì bảng vào tay Leverkusen","Inter Milan thi đấu rất tốt ởChampions Leaguemùa này. Trước chuyến làm khách tới sân của Leverkusen vào đêm qua, đội bóng thành Milan vẫn duy trì thành tích bất bại (thắng 4, hòa 1). Thậm chí, Nerazzurri còn là đội bóng duy nhất chưa để thủng lưới ở giải đấu này.
Mukiele ghi bàn giúp Leverkusen chiến thắng ở phút 90 (Ảnh: Yahoo).
Mặc dù vậy, thành tích ấn tượng trên của Inter đã biến mất một cách đau đớn. Bàn thua ở phút 90 sau pha lập công của Mukiele khiến họ thất bại với tỷ số 0-1 trước Leverkusen. Trận thua này khiến cho Inter mất ngôi nhì bảng vào tay Leverkusen. Họ có cùng 13 điểm như đối thủ nhưng kém hiệu số đối đầu.
Bước vào trận đấu, Leverkusen đã tấn công phủ đầu Inter. Đội bóng nước Đức đã ép sân toàn diện khi cầm bóng tới hơn 70% trong 10 phút đầu tiên. Tuy nhiên, họ thực sự bất lực trước hàng thủ tổ chức tốt của Inter.
Niềm vui sướng tột độ của Leverkusen (Ảnh: Getty).
Trong hiệp 1, Leverkusen cầm bóng 61,5%, tung ra 7 cú dứt điểm (trong đó có 2 lần trúng đích) nhưng đều không thành công. Thủ thành Yann Sommer của Inter đã thi đấu xuất sắc trong trận đấu này.
Sang hiệp 2, cả hai đội đều đẩy mạnh tấn công hòng tìm kiếm bàn thắng. Những tưởng hai đội sẽ rời sân với tỷ số hòa 0-0 thì bi kịch xảy ra với Inter ở phút 90. Từ đường chuyền bên cánh phải, Terrier dứt điểm hụt nhưng nó vô tình trở thành đường chuyền cho Mukiele dứt điểm tung lưới Inter.
Trận đấu kết thúc với tỷ số 1-0 trong niềm vui sướng tột độ của Leverkusen.
Đội hình ra sân
Leverkusen: Kovar, Tapsoba, Jonathan Tah, Hincapie, Mukiele, Xhaka, Palacios, Grimaldo, Frimpong, Tella, Wirtz
Inter Milan: Sommer, Bisseck, De Vrij, Bastoni, Darmian, Augusto, Frattesi, Calhanoglu, Zielinski, Thuram, Taremi",The_thao
11,"Thắng thuyết phục Bình Dương, CLB Nam Định xây chắc ngôi đầu V-League","Ở trận đấu thuộc vòng 20 V-League diễn ra vào tối 26/4, Nam Định tự tin chơi ép sân ngay từ đầu nhờ lợi thế sân nhà khi tung ra rất nhiều pha dứt điểm về phía khung thành đội khách.
Nam Định (áo trắng) tạo ra sức ép rất lớn trước Bình Dương trong suốt hiệp 1 (Ảnh: Lâm Anh).
Ngay phút thứ 2, từ pha đá phạt góc bên cánh phải, Brenner ngả người dứt điểm cận thành nhưng bóng lại đi vọt xà ngang một cách đáng tiếc. Tuy nhiên phải đến phút 22, đội chủ nhà mới có được bàn thắng mở tỷ số.
Nhận bóng sau pha nhả ngược của Brenner bên cánh phải, Văn Toàn bấm bóng vào vòng cấm cho Lâm Ti Phông băng vào vô lê làm tung lưới thủ thành Minh Toàn.
Đội chủ nhà Nam Định liên tiếp được ăn mừng bàn thắng trong hiệp 1 (Ảnh: Lâm Anh).
3 phút sau, đội chủ nhà tiếp tục có bàn thắng nhân đôi cách biệt. Cũng từ pha đá phạt góc bên cánh phải, Abdurakhmanov vô tình đánh đầu phản lưới nhà trong sự ngỡ ngàng của các đồng đội. Tỷ số 2-0 được giữ nguyên cho đến hết hiệp 1.
Bước sang hiệp 2, các cầu thủ Bình Dương dâng cao đội hình tìm kiếm bàn rút ngắn tỷ số và làm được điều mình cần ở phút 59. Lần này tiếp tục là một pha đá phản lưới nhà khi Dương Thanh Hào trong nỗ lực cản phá pha dứt điểm từ cự ly gần của Hà Đức Chinh đã làm tung lưới thủ thành Nguyên Mạnh.
Lý Công Hoàng Anh ăn mừng bàn thắng ấn định thắng lợi cho đội nhà ở phút 71 (Ảnh: Lâm Anh).
Tuy nhiên đội chủ nhà đã cho thấy bản lĩnh khi có bàn thắng tái lập thế dẫn trước hai bàn ở phút 71. Lâm Ti Phông tạt bóng chuẩn xác vào vòng cấm bên cánh trái để Lý Công Hoàng Anh bật cao đánh đầu không cho thủ thành Minh Toàn có cơ hội cản phá.
CĐV Nam Định phấn khích trước chiến thắng của đội nhà (Ảnh: Lâm Anh).
Trong những phút còn lại, CLB Nam Định chủ động kiểm soát bóng để làm giảm nhịp độ trận đấu, qua đó bảo toàn chiến thắng chung cuộc 3-1 trước Bình Dương.
Chiến thắng này giúp đoàn quân của HLV Vũ Hồng Việt củng cố ngôi đầuLPBankV-League 2024-25 với 39 điểm sau 20 vòng đấu, hơn đội nhì bảng là Hà Nội FC 5 điểm nhưng đã chơi nhiều hơn một trận.
Đội hình xuất phát:
CLB Nam Định: Nguyên Mạnh, Hồng Duy, Thanh Hào, Kevin Phạm Ba, Ngô Đức Huy, Văn Vĩ, Caio Cesar, Lâm Ti Phông, Lý Công Hoàng Anh, Văn Toàn, Brenner.
CLB Bình Dương: Minh Toàn, Tùng Quốc, Đình Khương, Abdurakhmanov, Minh Khoa, Thành Kiên, Janclesio, Minh Trọng, Trung Hiếu, Tiến Linh, Timite.",The_thao
149,Báo Trung Quốc bình luận khi U22 Việt Nam lỡ chức vô địch đầy tiếc nuối,"U22 Việt Nam hòa 1-1 trước U22 Trung Quốc
Trong trận đấu cuối cùng ở giải giao hữu tại Diêm Thành (Giang Tô, Trung Quốc), U22 Trung Quốc đã chật vật hòaU22 Việt Namvới tỷ số 1-1. Với kết quả này, U22 Trung Quốc đã giành chức vô địch giải đấu với 5 điểm.
U22 Việt Nam hòa đáng tiếc trước U22 Trung Quốc (Ảnh: CCTV).
Trong khi đó, U22 Việt Nam đã lỡ hẹn với chức vô địch một cách đau đớn. Chúng ta thi đấu khá tốt trong trận đấu này và vượt lên dẫn trước với bàn thắng của Quốc Việt ở phút 32. Đáng tiếc, sai lầm của Hồng Phúc đã tạo điều kiện cho U22 Trung Quốc có được quả phạt đền ở phút 71. Đội trưởng Aifeierding Aisikaer đã không mắc sai lầm khi san bằng tỷ số.
Thậm chí, từ phút 73, đoàn quân HLV Đinh Hồng Vinh còn có lợi thế hơn người khi Yixuan Zhang nhận thẻ đỏ sau pha phạm lỗi từ phía sau với Thanh Nhàn. Tuy nhiên, chúng ta không thể tận dụng được để ghi thêm bàn.
Mặc dù không thể giành chức vô địch giải đấu nhưng U22 Việt Nam đã có kinh nghiệm quý báu khi được cọ xát với những đội bóng hàng đầu châu Á. Việc bất bại trong cả ba trận gặp U22 Hàn Quốc, U22 Trung Quốc và U22 Uzbekistan là thành tích tốt với U22 Việt Nam.
Báo giới Trung Quốc cũng thừa nhận sức mạnh của U22 Việt Nam ngay cả khi đội nhà đã lên ngôi vô địch giải đấu. Tờ Sohu bình luận: ""Mặc dù U22 Trung Quốc đã chơi tốt trong trận đấu này nhưng phải thừa nhận rằng U22 Việt Nam là đối thủ chất lượng.
U22 Trung Quốc giành chức vô địch giải giao hữu tại Diêm Thành (Ảnh: YCNews).
Họ đã gây ra quá nhiều khó khăn cho đội bóng của HLV Antonio. U22 Việt Nam đã có bàn thắng dẫn trước do công của Quốc Việt ở phút 32. Sau khi gỡ hòa, U22 Trung Quốc còn chống đỡ rất vất vả trước U22 Việt Nam khi chỉ thi đấu trong thế 10 người. Những trận đấu với U22 Hàn Quốc, U22 Việt Nam hay U22 Uzbekistan mang tới trải nghiệm khác nhau cho U22 Trung Quốc. Họ đều là đối thủ chất lượng và giúp đội bóng có kinh nghiệm quý báu"".
Tờ Sina đã dùng từ ""kiên cường"" để nói về việc U22 Trung Quốc phải chống đỡ rất vất vả trước U22 Việt Nam trong thế 10 người kể từ phút 73 khi Yixuan Zhang nhận thẻ đỏ. Họ nhấn mạnh rằng việc gặp U22 Việt Nam ""có giá trị tập luyện lớn"".
Trong khi đó, tờ YCNews (tờ báo địa phương ở Diêm Thành) đã lên tiếng chúc mừng U22 Trung Quốc giành chức vô địch giải giao hữu sau trận hòa trước U22 Việt Nam. Thành tích bất bại trước ba đối thủ mạnh là U22 Việt Nam, U22 Hàn Quốc và U22 Uzbekistan là điều đáng khen vớibóng đáTrung Quốc.
Tờ 163 khẳng định trọng tài hoàn toàn có thể rút thẻ đỏ với Kuai Jiwen trong tình huống cố tình giẫm lên người Viktor Lê ở cuối hiệp 1. Nếu như tiền đạo của U22 Trung Quốc nhận án phạt thích đáng, đội bóng này khó lòng gỡ hòa trước U22 Việt Nam.",The_thao
202,"Vùi dập đối thủ 7-0, PSG hiên ngang tiến vào vòng 1/8 Champions League","PSG đã giành chiến thắng với tỷ số 3-0 trước Brest ở trận lượt đi trên sân khách. Kết quả này giúp đội bóng nhà giàu nước Pháp có lợi thế lớn trước trận lượt về tại sân nhà. Dù vậy, PSG vẫn không có dấu hiệu dừng lại.
PSG thắng hủy diệt với tỷ số 7-0 trước Brest (Ảnh: Getty).
Trong trận tái đấu, PSG đã xuất sắc vùi dập đối thủ với tỷ số 7-0. Trong đó, 7 cầu thủ khác nhau đã ghi bàn giúp đội bóng thành Paris chiến thắng. Với kết quả này, PSG đã giành vé vào vòng 1/8Champions Leaguevới tổng tỷ số 10-0 sau hai lượt trận.
Với lợi thế sân nhà, PSG nhanh chóng chiếm lĩnh trận đấu. Tới phút 20, họ đã có bàn thắng mở tỷ số. Bradley Barcola dứt điểm chính xác sau đường chuyền dài của Fabian Ruiz. Phút 39, chính Barcola đã thực hiện đường kiến tạo cho tân binh Khvicha Kvaratskhelia nhân đôi cách biệt cho PSG.
Sang hiệp 2, sức mạnh của PSG càng thể hiện rõ hơn trong bối cảnh Brest gần như buông xuôi. Phút 59, Fabian Ruiz đã thực hiện đường kiến tạo thuận lợi cho Vitinha ghi bàn thắng thứ ba cho PSG. Chỉ 5 phút sau, Desire Doue đã ghi bàn thắng nâng tỷ số lên 4-0 cho PSG.
PSG là đội thắng đậm nhất ở vòng play-off Champions League (Ảnh: Getty).
Phút 69, tới lượt Nuno Mendes ghi danh lên bảng tỷ số với bàn thắng thứ 5 cho đội bóng nhà giàu nước Pháp. Phút 76, tỷ số được nâng lên thành 6-0 cho PSG với pha lập công của cầu thủ vào sân thay người Goncalo Ramos. Cuối cùng, cầu thủ 18 tuổi Senny Mayulu đã chốt lại đêm đáng nhớ cho PSG bằng bàn thắng thứ 7 ở phút 86.
Với chiến thắng hủy diệt trước Brest, PSG đã có mùa giải thứ 13 liên tiếp góp mặt ở vòng 1/8 Champions League. Đội bóng tiếp theo của thầy trò HLV Luis Enrique là một trong hai CLB Liverpool hoặc Barcelona.
Đội hình thi đấu
PSG: Donnarumma; Hakimi, Marquinhos, Pacho, Mendes; Neves, Vitinha, Ruiz; Kvaratskhelia, Barcola, Dembele
Brest: Coudert; Haidara, Coulibaly, Chardonnet, Zogbe; Lage, Fernandes, Lees-Melou; Faivre; Sima, Balde",The_thao
210,"Thua CLB Bình Định, Hải Phòng lâm nguy tại giải V-League","Phút 17, nhận đường chuyền từ biên phải của đồng đội, tiền đạo ngoại Leonardo Santo bên phía Bình Định dùng ngực khống chế bóng gọn gàng. Sau đó, cầu thủ này xoay người sút bóng tuyệt đẹp từ khoảng 20m, bóng dội trúng cột dọc, rồi dội tiếp vào chân của thủ môn Đình Triệu bên phía Hải Phòng, lăn vào lưới.
Bình Định (áo đỏ) có chiến thắng thứ 2 liên tiếp trên sân nhà (Ảnh: Quy Nhơn Bình Định FC).
Bàn mở tỷ số của Bình Định giúp cho những phút tiếp theo của trận đấu này rất hấp dẫn. Hải Phòng không muốn nhận thêm thất bại, trong khi Bình Định quyết tâm giành trọn 3 điểm trên sân nhà Quy Nhơn.
Trong hiệp hai, đôi bên đều có cơ hội để ghi bàn. Bên phía Bình Định, đội bóng đất võ suýt nâng tỷ số lên 2-0 ở phút 70. Cầu thủ kỳ cựu Vũ Minh Tuấn thoát qua khỏi bẫy việt vị của đội khách, anh lao xuống dứt điểm khá hiểm hóc.
Thủ môn Đình Triệu của Hải Phòng bó tay, nhưng may cho đội khách là bóng lại đi chệch cột dọc trong gang tấc.
CLB bóng đá Hải Phòng trong vùng nguy hiểm (Ảnh: Quy Nhơn Bình Định FC).
Chỉ ít phút sau đó, Hải Phòng có câu trả lời. Phút 74, tiền đạo Lucas Goncalves bên phía Hải Phòng đưa được bóng vào lưới đội Bình Định.
Tuy nhiên, trọng tài Đỗ Khánh Nam sau khi tham khảo công nghệ VAR, đã từ chối pha ghi bàn này, do ông Nam xác định Lucas Goncalves đã phạm lỗi với thủ môn Tuấn Linh bên phía đội Bình Định, trước khi Lucas Goncalves đưa bóng vào lưới.
Thất bại 0-1 trước Bình Định trên sân Quy Nhơn, CLBbóng đáHải Phòng lâm nguy. Họ mới có 4 điểm sau 8 vòng đấu ở LPBank V-League 2024-25, bằng điểm đội cuối bảng SL Nghệ An .
Ngược lại, CLB Bình Định đã tạm thời thoát qua khỏi khủng hoảng sau trận thắng thứ 2 liên tiếp trên sân nhà. Đội bóng đất võ hiện có 11 điểm.",The_thao
85,U17 Indonesia và U17 Thái Lan đặt mục tiêu giành vé dự World Cup,"Giải U17 châu Á 2025 (từ ngày 3/4 đến 20/4) cũng mang tính chất vòng loại choWorld CupU17 diễn ra từ ngày 3/11 đến 27/11 tại Qatar. 8 đội vào tứ kết giải châu Á sẽ có vé tham dự World Cup. Điều kiện để các đội lọt vào tứ kết giải châu Á đó là phải vượt qua vòng bảng.
Do số đội dự VCK World Cup U17 được tăng lên 48 đội, cơ hội dành cho các đội bóng trẻ ở châu Á tăng cao. Thế nên, nhiều nềnbóng đáđặt mục tiêu lọt vào VCK World Cup lứa tuổi trẻ. Danh sách này có 3 đại diện của bóng đá Đông Nam Á gồm Việt Nam, Indonesia và Thái Lan.
U17 Indonesia rất tự tin trước giải U17 châu Á (Ảnh: PSSI).
Đội tuyển U17  Việt Nam nằm ở bảng B cùng các đội Nhật Bản, Australia và UAE. Trong bảng đấu này, ngoại trừ Nhật Bản luôn rất mạnh ở mọi lứa tuổi, các đội U17 Australia và UAE chưa chắc mạnh vượt trội so với U17 Việt Nam. Chính vì thế, đoàn quân của HLV Cristiano Roland muốn gây bất ngờ cho các đối thủ này.
Tương tự như thế, ở bảng A, Thái Lan chung bảng với Uzbekistan, Saudi Arabia và Trung Quốc. Bóng đá trẻ Trung Quốc vài năm trở lại đây sa sút mạnh, họ chưa chắc được đánh giá cao hơn U17 Thái Lan. Trong khi đó, Saudi Arabia là một ẩn số. Chỉ có U17 Uzbekistan đáng gờm, dựa vào truyền thống đào tạo trẻ tốt của nền bóng đá Trung Á này.
U17 Thái Lan chuẩn bị rất kỹ cho giải U17 châu Á năm nay. Chủ tịch Liên đoàn bóng đá Thái Lan (FAT) Nualphan Lamsam (thường được gọi là Madam Pang) kêu gọi cầu thủ đang khoác áo đội trẻManchester United(Anh) Silva Mexes về khoác áo đội tuyển U17 Thái Lan.
U17 Thái Lan cũng đặt mục tiêu cao (Ảnh: FAT).
Điều đó phản ánh đội bóng trẻ đến từ xứ sở Chùa Vàng đặt quyết tâm cao như thế nào tại giải năm nay. Bản thân Madam Pang cũng muốn ghi dấu ấn, trong nhiệm kỳ bà ngồi ở ghế Chủ tịch FAT.
Với đội tuyển U17 Indonesia, họ nằm ở bảng C cùng các đội Hàn Quốc, Yemen và Afghanistan. Trong bảng đấu này, Hàn Quốc mạnh nhất, Yemen chưa chắc mạnh hơn Indonesia, còn Afghanistan về lý thuyết yếu nhất bảng.
TrangCNN Indonesiathông tin: ""Liên đoàn bóng đá Indonesia (PSSI) đặt mục tiêu cho đội U17 Indonesia giành vé dự World Cup. Nhiệm vụ này hoàn toàn có thể thành hiện thực với đoàn quân của HLV Nova Arianto"".
""Đội bóng trẻ xứ sở vạn đảo nằm ở bảng C cùng các đội bóng Hàn Quốc, Afghanistan và Yemen. U17 Indonesia thậm chí còn có thể tranh ngôi nhất bảng đấu này"",CNN Indonesiakhẳng định.
Trong số ba đội bóng Đông Nam Á, U17 Thái Lan sẽ ra quân đầu tiên, họ thi đấu đêm mai (3/4), gặp Uzbekistan. Một ngày sau đó, các đội tuyển U17 Việt Nam và Indonesia cũng sẽ bắt đầu hành trình ở giải châu Á.
Lịch thi đấu của U17 Việt Nam tại vòng bảng giải U17 châu Á (Ảnh: VFF).",The_thao
232,HLV Amorim tiếc nuối khi Man Utd không thắng Real Sociedad,"Ruben Amorim đã rời Tây Ban Nha với hy vọng giành chức vô địch Europa League vẫn còn nguyên vẹn sau trận hòa 1-1 đáng khen ngợi của Man Utd trước Real Sociedad, diễn ra vào rạng sáng 7/3. Tuy nhiên, ""Quỷ đỏ"" có thể giành kết quả tốt hơn.
Nếu Man Utd có thể ghi thêm bàn thắng, trận đấu này có thể đã được định đoạt trước trận lượt về tại Old Trafford vào tuần tới. Thay vào đó, cơ hội đang chia đều cho cả hai đội và Real Sociedad sẽ đến Manchester với niềm tin rằng họ có thể lọt vào vòng tám đội mạnh nhất của một giải đấu lớn của châu Âu lần đầu tiên kể từ năm 1989.
Amorim chỉ đạo học trò thi đấu ở trận gặp Real Sociedad (Ảnh: Getty).
Đây sẽ là thành tựu lịch sử cho Sociedad. Tuy nhiên, với chiếc cúp và suất dựChampions Leaguemùa sau, Man Utd cũng cần điều này. Phát biểu sau trận đấu, Amorim nói: ""Kết quả trận đấu có thể tốt hơn, nhưng cũng có thể tệ hơn vì trong 20 phút cuối, tôi nghĩ cả đội đã thực sự mệt mỏi.""
""Tôi cảm thấy đội bóng đang kiểm soát trận đấu và sau khi có bàn thắng, chúng tôi đã rất gần với bàn thắng thứ hai với những pha chuyển đổi trạng thái tốt. Bạn cảm thấy họ rất lo lắng trên sân vận động. Tuy nhiên, khi động lực thay đổi, chúng tôi dễ mệt mỏi hơn. Chúng tôi đưa trận đấu đến Old Trafford và cố gắng giành chiến thắng trên sân nhà"".
Có một lần trong hiệp một, Diogo Dalot đã có cơ hội kiến tạo cho Rasmus Hojlund. Thay vào đó, anh quay lại và Hojlund bị mắc kẹt trong vòng cấm địa, vung tay trong cơn thịnh nộ. Tiền đạo người Đan Mạch đã không ghi bàn kể từ tháng 12/2024 và không có một cú sút nào trước Sociedad.
Amorim nói thêm: ""Đó là một vị trí rõ ràng, Hojlund đã làm rất tốt, Dalot cũng làm tốt, nhưng quyết định đó không phải là tốt nhất. Chúng tôi đang tạo ra cơ hội, đôi khi bạn không thấy điều đó trong xG vì chúng tôi không thực hiện cú sút nhưng cơ hội lớn vẫn có và mọi người đều thấy.
Chúng tôi có những pha chuyển đổi trạng thái, chúng tôi có những tình huống và đôi khi chúng tôi bỏ lỡ thời cơ. Điều đó có thể thay đổi trận đấu, đặc biệt là trong những trận đấu như thế này khi chúng tôi cần bàn thắng. Điều đó có thể tạo nên sự khác biệt"".
Hojlund tức giận với Dalot khi cầu thủ người Bồ Đào Nha không chuyền bóng (Ảnh: Getty).
Joshua Zirkzee ghi bàn trước Sociedad, nhưng đây mới chỉ là bàn thắng đầu tiên của tiền đạo người Hà Lan trong năm 2025. Amorim đã dành lời khen ngợi cho học trò.
""Zirkzee xứng đáng với bàn thắng vì đã làm việc chăm chỉ. Anh ấy đang cải thiện rất nhiều thứ trong lối chơi của mình, nên anh ấy xứng đáng có được khoảnh khắc này. Zirkzee thực sự quan trọng với chúng tôi ngày hôm nay"", Amorim nói.
Về tình huống Man Utd bị thổi phạt đền, trọng tài video Pol van Boekel là người duy nhất trong sân vận động phát hiện ra cánh tay vung vẩy của Fernandes cản phá cú đánh đầu của Nayef Aguerd và sau khi tham khảo màn hình, trọng tài Ivan Kruzliak đã chỉ tay vào chấm phạt đền. Có vẻ khắc nghiệt với Man Utd, nhưng Amorim đã từ chối nói về những quyết định mà ông không đồng ý.",The_thao
50,"CLB Nam Định thua Thể Công Viettel, Hà Nội FC chiến thắng dễ dàng","Việc Thanh Hóa bị Hà Tĩnh cầm hòa trong trận đấu diễn ra tối qua (18/1) giúp cho Nam Định thêm động lực giành chiến thắng trước Thể Công Viettel trên sân nhà Thiên Trường. Nếu Nam Định giành chiến thắng vào tối nay, họ sẽ chiếm ngôi đầu bảng của Thanh Hóa.
Văn Vĩ (phải) không thể giúp Nam Định vượt qua CLB Thể Công Viettel (Ảnh: Lâm Anh).
Dù vậy, mọi chuyện không diễn ra theo ý đội bóng thành Nam. Việc thiếu vắng Xuân Son nơi tuyến đầu khiến cho lối chơi của CLB Nam Định gặp khá nhiều bế tắc. Đoàn quân của HLV Vũ Hồng Việt thiếu một chân sút đủ khả năng lôi kéo các hậu vệ đối phương hoặc tự mình ghi bàn.
Không những không thể ghi bàn, Nam Định còn bị thủng lưới ở phút 63. Trong tình huống này, Đức Chiến đi bóng bên phía cánh phải. Đức Chiến tạt bóng vào trung lộ, để cho Nhậm Mạnh Dũng dứt điểm chính xác, ghi bàn giúp Thể Công Viettel dẫn trước 1-0.
Trong những phút còn lại, Nam Định thi đấu đầy cố gắng, nhưng những nỗ lực của họ không mang lại hiệu quả. Đội bóng thành Nam thua chung cuộc 0-1.
Dàn nội binh của Thể Công Viettel thi đấu rất hiệu quả (Ảnh: Lâm Anh).
Thất bại này khiến cho CLBbóng đáNam Định vẫn còn kém đội đầu bảng Thanh Hóa hai điểm. Ngược lại, Nam Định đang bị Thể Công Viettel bám sát. Đội nhì bảng Nam Định hiện có 20 điểm, trong khi đội xếp thứ ba là Thể Công Viettel đã có 18 điểm.
Cùng chịu cảnh ngộ thua trên sân nhà ở lượt đấu thứ 10 diễn ra chiều tối nay (19/1) giống Nam Định, là các đội Hải Phòng và SHB Đà Nẵng.
Trên sân Lạch Tray, Hải Phòng thua CLB bóng đá Quảng Nam 0-1. Còn ở sân Hòa Xuân (Đà Nẵng), SHB Đà Nẵng nhận thất bại 0-2 trước đội cựu vô địch V-League Hà Nội FC.
Thắng SHB Đà Nẵng, Hà Nội FC vươn lên đứng thứ 4 bảng xếp hạngLPBankV-League 2024-25 với 17 điểm, sau 10 vòng đấu. Ngược lại, SHB Đà Nẵng mới sở hữu 4 điểm, xếp cuối bảng. Cùng ở nhóm cuối bảng với đội bóng sông Hàn là Hải Phòng.
Đội bóng đất Cảng mới được 7 điểm. Nguy cơ rớt hạng vẫn đang treo lơ lửng trên đầu HLV Chu Đình Nghiêm và các học trò.",The_thao
191,"Vùi dập Tottenham, Liverpool vào chung kết Cúp Liên đoàn Anh","Liverpool đã xuất sắc lội ngược dòng sau thất bại 0-1 ở trận bán kết lượt đi, The Kop giành chiến thắng 4-0 trước Tottenham Hotspur tại Anfield ở lượt về. Chiến thắng này đưa đoàn quân của Arne Slot vào trận chung kết Cúp Liên đoàn Anh lần thứ 15, nơi họ sẽ đối đầu với Newcastle United tại Wembley.
Liverpool vùi dập Tottenham tại Anfield (Ảnh: Getty).
Thành công của Newcastle trước Arsenal ở trận bán kết thứ nhất Cúp Liên đoàn Anh đã tạo động lực cho Tottenham khi làm khách tại Anfield, đội khách phải bảo vệ lợi thế 1-0 ở lượt đi. Liverpool đã tấn công mạnh mẽ ngay sau tiếng còi khai cuộc, nhưng hàng thủ của Tottenham với sự ra mắt của tân binh Kevin Danso đã thi đấu vững chắc. Thủ môn Antonin Kinsky có những pha cứu thua tốt trước các cú sút của Mohamed Salah và Darwin Nunez.
Tưởng như Dominik Szoboszlai đã có thể giúp đội chủ nhà mở tỷ số nhưng bàn thắng không được công nhận vì bị bắt lỗi việt vị khi ghi bàn. Tottenham cũng tạo được một vài pha phản công, nhưng không thực sự nguy hiểm cho khung thành của Caoimhin Kelleher. Liverpool đã phá vỡ thế cân bằng tỷ số ở phút 34. Cody Gakpo nhanh chóng tận dụng cơ hội  ghi bàn mở tỷ số trận đấu khi cú sút của Salah bật ra, qua đó quân bình tổng tỷ số trận đấu 1-1 và đưa cặp đấu này trở về vạch xuất phát.
Liverpool tiếp tục tấn công mạnh mẽ, đội chủ nhà suýt vượt lên dẫn trước nếu không có pha cản phá xuất sắc của Kinsky trước cú vô lê của Salah ngay trước khi bước vào giờ nghỉ giữa hai hiệp.
Áp lực từ Liverpool tiếp tục khi bước vào hiệp hai, The Kop nhanh chóng có bàn thắng thứ hai từ chấm phạt đền khi Nunez bị phạm lỗi trong vòng cấm. Salah thực hiện thành công cú sút, đưa bóng vào góc trên bên trái, nâng tỷ số lên 2-0 ở phút 51.
Vượt lên dẫn trước với tổng tỷ số 2-1 và giành lợi thế cho việc giành vé vào chung kết, Liverpool đã không dừng lại. Đội chủ nhà tiếp tục kiểm soát trận đấu, tạo ra áp lực lớn cho khung thành đội khách với các cú sút của Gakpo và Ryan Gravenberch đều chạm khung gỗ. Sau đó, Conor Bradley kiến tạo cho Szoboszlai ghi bàn thứ ba ở phút 74.
Salah thực hiện cú sút 11m cho Liverpool (Ảnh: Getty).
Khoảng cách tổng tỷ số đã được nâng lên thành 2 bàn đồng nghĩa cơ hội vào chung kết của Tottenham nhỏ dần theo thời gian. Đội khách có cơ hội với cú sút của Son Heung Min nhưng bóng chỉ chạm xà ngang. Nỗi thất vọng của Tottenham tăng lên khi Virgil van Dijk đánh đầu ghi bàn thứ tư từ quả phạt góc của Alexis Mac Allister, gia tăng tỷ số lên 4-0 đồng thời định đoạt số phận trận đấu.
Liverpool đã 10 lần vô địch Cúp Liên đoàn Anh, họ sẽ đến thủ đô London vào tháng 3 để tìm kiếm danh hiệu vô địch đầu tiên kể từ những năm 1980. Trong khi đó, huấn luyện viên Ange Postecoglou của Tottenham sẽ phải đối mặt với áp lực lớn nếu không thể dẫn dắt đội bóng tiến sâu ở FA Cup và UEFA Europa League.
Đội hình thi đấu
Liverpool: Kelleher, Robertson, Van Dijk (Quansah, 87), Konate, Bradley, Jones (Mac Allister, 72), Gravenberch, Gakpo (Diaz, 82), Szoboszlai, Salah (Elliott, 82), Nunez (Jota, 72).
Tottenham: Kinsky, Gray, Danso, Davies (Moore, 82), Spence, Bissouma (Porro, 57), Bentancur, Sarr (Bergvall, 57), Kulusevski, Richarlison (Tel, 45+1), Son Heung Min.",The_thao
